"","hcode","ancode","age","agecat","sample","FMD_cELISA","FMD_CHEKIT","FMD_EITB","FMD_iELISA","FMD_VNT_A","FMD_VNT_O","FMD_VNT_SAT2","PbP.A","PbP.O","PbP.SAT2","monlast","Date","FMDS_O","FMDS_A","FMDS_SAT2","CENTRE_COD","MOUTH_LESI","COM_MOUTH","FOOT_LESIO","COM_FOOT"
"400",35,10,2,1,1,11,27.7,1,25,0.7526,0.7526,2.4082,0,0,1,3,"2000-05-18",0,0,1,"BRO",0,"",0,""
"401",36,1,5,2,1,39,24.5,1,11,0.7526,1.0536,2.4082,0,0,0,36,"2000-05-19",0,0,1,"BAT",1,"old lesion dorsal tongue 4x3cm",0,""
"402",36,2,4,2,1,8,85.9,1,16,0.9031,1.0536,1.9567,0,0,0,36,"2000-05-19",0,0,1,"BAT",1,"large old lesion LHS dorsal tongue 4x5cm; small old lesion RHS dorsl tongue 0.5x0.5 cm",0,""
"403",36,3,5,2,1,37,57.8,1,22,0.7526,1.2041,2.4082,0,0,0,36,"2000-05-19",0,0,1,"BAT",0,"",0,""
"404",36,4,3,2,1,103,7.2,0,0,0.7526,0.7526,1.6557,0,0,0,36,"2000-05-19",0,0,0,"BAT",0,"",0,""
"405",36,5,8,2,1,33,28.5,0,2,0.9031,0.7526,2.2577,0,0,0,36,"2000-05-19",0,0,1,"BAT",0,"",1,"break in growth of hooves"
"406",36,6,1,1,1,90,2.4,0,0,0.7526,0.7526,2.1072,0,0,0,36,"2000-05-19",0,0,1,"BAT",0,"",1,"break in growth of hooves"
"407",36,7,1,1,1,47,6.4,0,7,0.7526,0.7526,1.3546,0,0,0,36,"2000-05-19",0,0,0,"BAT",0,"",0,""
"408",36,8,1,1,1,78,1.2,0,0,0.7526,0.7526,1.8062,0,0,0,36,"2000-05-19",0,0,1,"BAT",0,"",0,""
"409",36,9,2,1,1,65,8.8,0,2,0.7526,0.7526,1.6557,0,0,0,36,"2000-05-19",0,0,0,"BAT",0,"",0,""
"410",36,10,1,1,1,80,2.8,0,0,0.7526,0.7526,1.5052,0,0,0,36,"2000-05-19",0,0,0,"BAT",0,"",0,""
"411",37,1,6,2,1,8,31.7,1,97,1.8062,1.0536,1.0536,0,0,0,12,"2000-05-20",0,1,0,"BSO",0,"",0,""
"412",37,2,10,2,1,89,24.9,0,4,1.5052,1.2041,0.9031,0,0,0,12,"2000-05-20",0,0,0,"BSO",0,"",0,""
"414",37,4,12,2,1,11,31.8,1,31,1.5052,1.5052,1.8062,0,0,0,12,"2000-05-20",0,0,1,"BSO",1,"old lesion dorsal tongue 0.5x3 cm",0,""
"415",37,5,7,2,1,47,20.1,0,6,1.8062,1.5052,1.2041,0,0,0,12,"2000-05-20",0,1,0,"BSO",0,"",1,"disruption of gowth of hooves"
"416",37,6,0.6,1,1,78,7.2,0,1,0.7526,0.7526,1.0536,0,0,0,12,"2000-05-20",0,0,0,"BSO",0,"",0,""
"417",37,7,1,1,1,79,13.3,0,2,0.7526,0.7526,1.2041,0,0,0,12,"2000-05-20",0,0,0,"BSO",0,"",0,""
"419",37,9,0.6,1,1,72,2.7,0,4,1.0536,0.7526,1.6557,0,0,0,12,"2000-05-20",0,0,0,"BSO",0,"",0,""
"420",37,10,2,1,1,53,3,0,9,1.9567,0.7526,1.2041,0,0,0,12,"2000-05-20",0,1,0,"BSO",0,"",0,""
"421",38,6,3,2,1,64,7.6,0,8,1.9567,0.7526,0.9031,0,0,0,24,"2000-05-20",0,1,0,"BSO",0,"",0,""
"422",38,7,8,2,1,7,51.9,1,77,2.7093,1.0536,2.2577,0,0,0,24,"2000-05-20",0,1,1,"BSO",0,"",0,""
"423",38,8,8,2,1,25,14,1,11,2.4082,1.3546,1.8062,0,0,0,24,"2000-05-20",0,1,1,"BSO",1,"old lesion both sides of dorsal tongue 2x1 cm",0,""
"424",38,9,5,2,1,74,7.2,1,21,1.0536,1.2041,2.1072,0,0,0,24,"2000-05-20",0,0,1,"BSO",0,"",0,""
"425",38,10,8,2,1,3,137.5,1,67,1.6557,1.2041,2.2577,0,0,0,24,"2000-05-20",0,0,1,"BSO",0,"",0,""
"428",38,13,1,1,1,49,3.4,0,3,1.9567,0.7526,1.3546,0,0,0,24,"2000-05-20",0,1,0,"BSO",1,"large old lesion RHS dorsal tongue 3x3 cm",0,""
"429",38,14,2,1,1,59,3.8,0,3,1.9567,0.7526,1.3546,0,0,0,24,"2000-05-20",0,1,0,"BSO",0,"",1,"break in growth of hooves"
"430",38,15,2,1,1,92,6.1,0,1,0.7526,0.7526,1.5052,0,0,0,24,"2000-05-20",0,0,0,"BSO",0,"",0,""
"431",39,1,5,2,1,14,48.9,1,58,1.5052,0.9031,2.7093,0,0,0,5,"2000-05-22",0,0,1,"BBO",1,"old lesion dorsal tongue 1x1 cm",0,""
"432",39,2,5,2,1,1,50.4,1,88,1.6557,1.3546,2.5588,0,0,0,5,"2000-05-22",0,0,1,"BBO",0,"",0,""
"433",39,3,3,2,1,4,42.4,1,71,2.5588,1.2041,2.8598,0,0,0,5,"2000-05-22",0,1,1,"BBO",0,"",0,""
"434",39,4,3,2,1,12,57.6,1,70,3.0103,1.5052,2.7093,0,0,0,5,"2000-05-22",0,1,1,"BBO",1,"old lesion dorsal tongue 1.5x3 cm",0,""
"435",39,5,3,2,1,15,14.4,1,24,1.8062,0.7526,2.8598,0,0,0,5,"2000-05-22",0,1,1,"BBO",0,"",0,""
"436",39,6,1,1,1,6,12.5,1,90,2.7093,1.2041,2.7093,0,0,1,5,"2000-05-22",0,1,1,"BBO",0,"",0,""
"437",39,7,1,1,1,72,7.6,0,3,0.7526,0.7526,2.5588,0,0,0,5,"2000-05-22",0,0,1,"BBO",0,"",0,""
"438",39,8,1,1,1,0,115.9,1,112,2.5588,1.9567,3.1608,0,0,0,5,"2000-05-22",1,1,1,"BBO",0,"",0,""
"440",40,1,8,2,1,71,4.2,0,4,1.9567,1.0536,1.9567,0,0,0,60,"2000-05-22",0,1,1,"BBO",1,"small lesion dorsal tongue 0.5x0.5 cm",0,""
"441",40,2,7,2,1,10,14.4,1,42,1.8062,1.0536,2.1072,0,0,0,60,"2000-05-22",0,1,1,"BBO",0,"",0,""
"442",40,3,11,2,1,17,43.6,1,41,1.0536,1.3546,2.2577,0,0,0,60,"2000-05-22",0,0,1,"BBO",1,"multiple old lesions dorsal tongue, 1x2cm; 2x4cm; 1x1 cm; 0.5x3 cm",0,""
"443",40,4,6,2,1,10,9.5,1,28,1.0536,1.8062,2.5588,0,0,0,60,"2000-05-22",1,0,1,"BBO",0,"",0,""
"444",40,5,6,2,1,6,61.7,1,60,1.8062,0.9031,2.5588,0,0,0,60,"2000-05-22",0,1,1,"BBO",1,"two old lesions LHS dorsal tongue, 1x2 cm; 1x1.5cm",0,""
"445",40,6,1,1,1,79,2.3,0,-1,0.7526,0.7526,0.9031,0,0,0,60,"2000-05-22",0,0,0,"BBO",0,"",0,""
"446",40,7,1,1,1,86,14,0,2,0.7526,0.7526,1.0536,0,0,0,60,"2000-05-22",0,0,0,"BBO",0,"",0,""
"447",40,8,1,1,1,101,6.8,0,0,0.7526,0.7526,1.2041,0,0,0,60,"2000-05-22",0,0,0,"BBO",0,"",0,""
"448",40,9,1,1,1,81,5.2,0,0,1.0536,0.7526,1.3546,0,0,0,60,"2000-05-22",0,0,0,"BBO",0,"",0,""
"449",40,10,2,1,1,102,10.7,0,1,0.7526,0.7526,1.3546,0,0,0,60,"2000-05-22",0,0,0,"BBO",0,"",0,""
"450",41,1,3,2,1,32,63.5,1,17,2.4082,0.7526,1.5052,0,0,0,36,"2000-05-22",0,1,0,"BBO",0,"",1,"break in growth of hooves"
"451",41,2,5,2,1,42,17.6,1,25,2.4082,1.6557,2.5588,0,0,0,36,"2000-05-22",0,1,1,"BBO",0,"",0,""
"452",41,3,10,2,1,20,29.2,1,39,1.8062,1.3546,1.5052,0,0,0,36,"2000-05-22",0,1,0,"BBO",0,"",0,""
"453",41,4,5,2,1,2,107.3,1,76,2.5588,1.3546,1.5052,0,0,0,36,"2000-05-22",0,1,0,"BBO",1,"old lesion LHS of tongue",0,""
"454",41,5,10,2,1,41,18.5,1,22,2.2577,1.0536,1.3546,0,0,0,36,"2000-05-22",0,1,0,"BBO",0,"",0,""
"455",41,6,2,1,1,78,36.9,0,2,0.7526,0.7526,1.0536,0,0,0,36,"2000-05-22",0,0,0,NA,NA,NA,NA,NA
"456",41,7,2,1,1,95,9,0,2,1.3546,0.9031,1.0536,0,0,0,36,"2000-05-22",0,0,0,"BBO",0,"",0,""
"458",41,9,2,1,1,87,5.2,0,0,0.9031,0.7526,1.3546,0,0,0,36,"2000-05-22",0,0,0,NA,NA,NA,NA,NA
"459",41,10,2,1,1,71,6.4,0,5,2.2577,0.7526,1.0536,0,0,0,36,"2000-05-22",0,1,0,"BBO",0,"",0,""
"460",42,10,1,NA,2,NA,4.2,NA,NA,NA,NA,1.6557,0,0,0,0,"2000-05-23",0,0,0,NA,NA,NA,NA,NA
"462",42,23,5,NA,2,2,182.7,NA,NA,2.7093,1.9567,3.0103,0,0,0,0,"2000-05-23",1,1,1,NA,NA,NA,NA,NA
"463",43,1,8,2,1,54,7.7,1,32,2.8598,1.8062,1.9567,0,0,0,24,"2000-05-24",1,1,1,"BMM",0,"",1,"ulcer RH bulb of heel"
"464",43,2,4,2,1,69,8.6,0,2,1.0536,0.7526,1.8062,0,0,0,24,"2000-05-24",0,0,1,"BMM",0,"",0,""
"465",43,3,8,2,1,14,37.3,1,45,1.8062,0.9031,2.2577,0,0,0,24,"2000-05-24",0,1,1,"BMM",0,"",0,""
"466",43,4,6,2,1,34,19.3,1,25,2.1072,1.0536,2.1072,0,0,0,24,"2000-05-24",0,1,1,"BMM",1,"cut? Dorsal tongue 1x0.5 cm",0,""
"467",43,5,4,2,1,83,3.4,0,6,1.9567,0.7526,1.5052,0,0,0,24,"2000-05-24",0,1,0,"BMM",0,"",0,""
"470",43,8,2,1,1,74,7.7,0,1,0.9031,0.7526,1.8062,0,0,0,24,"2000-05-24",0,0,1,"BMM",0,"",0,""
"471",43,9,2,1,1,98,2.6,0,-1,0.7526,0.7526,1.3546,0,0,0,24,"2000-05-24",0,0,0,"BMM",0,"",0,""
"473",44,1,2,NA,2,22,20.2,NA,NA,NA,NA,2.4082,0,0,1,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"474",44,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"475",44,3,6,NA,2,87,6.5,NA,NA,NA,NA,2.1072,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"476",44,4,3,NA,2,2,120.3,NA,NA,2.7093,NA,2.8598,0,0,1,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"477",44,5,1,NA,2,22,30.4,NA,NA,NA,0.7526,2.8598,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"478",44,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"479",44,7,3,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"480",44,8,1,NA,2,54,7.1,NA,NA,NA,NA,2.8598,0,0,1,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"482",44,10,3,NA,2,8,140.5,NA,NA,NA,NA,2.5588,0,0,1,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"483",44,11,9,NA,2,35,12,NA,NA,2.5588,0.9031,2.1072,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"484",44,12,4,NA,2,9,31.8,NA,NA,2.8598,0.7526,2.1072,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"485",44,13,7,NA,2,9,15.9,NA,NA,2.2577,1.2041,2.5588,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"486",44,14,4,NA,2,0,88.4,NA,NA,2.2577,1.2041,2.8598,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"487",44,15,7,NA,2,11,13.3,NA,NA,2.5588,1.3546,1.9567,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"488",44,16,7,NA,2,7,24.9,NA,NA,1.9567,1.3546,2.5588,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"489",44,17,3,NA,2,6,30,NA,NA,0.7526,0.9031,2.8598,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"490",44,18,8,NA,2,5,45.9,NA,NA,2.4082,1.2041,2.4082,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"491",44,19,3,NA,2,11,39.5,NA,NA,1.5052,0.7526,2.1072,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"492",44,20,3,NA,2,3,94,NA,NA,2.2577,0.7526,2.4082,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"493",44,21,2,NA,2,86,9,NA,NA,0.7526,0.7526,1.2041,0,0,0,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"494",44,22,1,NA,2,44,16.7,NA,NA,0.7526,1.3546,1.5052,0,0,0,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"495",44,23,1,NA,2,51,8.2,NA,NA,1.2041,0.7526,2.4082,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"496",44,24,1,NA,2,91,6,NA,NA,0.7526,0.7526,0.7526,0,0,0,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"497",44,25,1,NA,2,42,6,NA,NA,0.7526,0.7526,2.4082,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"498",44,26,1,NA,2,39,10.7,NA,NA,0.9031,0.7526,2.7093,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"499",44,27,1,NA,2,32,14.6,NA,NA,0.7526,0.7526,2.5588,0,0,1,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"500",44,28,1,NA,2,18,21.9,NA,NA,0.7526,0.7526,2.4082,0,0,1,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"501",44,29,1,NA,2,37,7.5,NA,NA,0.7526,0.7526,2.2577,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"502",44,30,1,NA,2,17,4.4,NA,NA,1.0536,0.7526,2.5588,0,0,1,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"503",44,31,5,NA,2,6,55.5,NA,NA,2.1072,1.5052,2.2577,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"504",44,32,5,NA,2,3,89.4,NA,NA,2.2577,1.2041,2.4082,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"507",44,35,4,NA,2,12,16.3,NA,NA,0.7526,0.7526,2.7093,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"509",44,37,4,NA,2,4,95.6,NA,NA,1.9567,0.7526,2.5588,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"510",44,38,7,NA,2,8,30.8,NA,NA,1.9567,1.3546,1.8062,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"511",44,39,4,NA,2,13,30.8,NA,NA,2.1072,1.2041,2.2577,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"512",44,40,3,NA,2,4,10.1,NA,NA,2.5588,0.7526,2.4082,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"513",44,41,2,NA,2,73,4.4,NA,NA,0.7526,0.7526,1.2041,0,0,0,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"514",44,42,2,NA,2,45,9.7,NA,NA,0.7526,0.7526,2.7093,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"516",44,44,1,NA,2,45,6.6,NA,NA,0.7526,0.7526,2.5588,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"518",44,46,1,NA,2,39,6.6,NA,NA,0.7526,0.7526,2.4082,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"519",44,47,1,NA,2,23,5.3,NA,NA,0.7526,0.7526,2.4082,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"520",44,48,2,NA,2,31,7,NA,NA,0.7526,0.7526,2.8598,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"521",44,49,2,NA,2,4,16.7,NA,NA,0.7526,0.7526,3.0103,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"522",44,50,1,NA,2,17,12.8,NA,NA,0.7526,0.7526,2.4082,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"523",44,51,8,NA,2,12,21.1,NA,NA,1.8062,1.6557,1.9567,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"524",44,52,8,NA,2,1,31.1,NA,NA,1.9567,2.2577,1.9567,0,0,0,1,"2000-05-31",1,1,1,NA,NA,NA,NA,NA
"525",44,53,8,NA,2,15,34.8,NA,NA,1.8062,1.8062,2.1072,0,0,0,1,"2000-05-31",1,1,1,NA,NA,NA,NA,NA
"526",44,54,9,NA,2,0,64.3,NA,NA,2.7093,2.1072,2.5588,0,0,0,1,"2000-05-31",1,1,1,NA,NA,NA,NA,NA
"527",44,55,8,NA,2,47,7,NA,NA,2.2577,1.5052,2.1072,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"529",44,57,7,NA,2,1,146.3,NA,NA,1.3546,2.1072,2.8598,0,0,0,1,"2000-05-31",1,0,1,NA,NA,NA,NA,NA
"530",44,58,6,NA,2,1,107.9,NA,NA,3.0103,2.1072,2.7093,0,0,0,1,"2000-05-31",1,1,1,NA,NA,NA,NA,NA
"531",44,59,7,NA,2,12,214.5,NA,NA,2.8598,1.6557,2.7093,0,0,0,1,"2000-05-31",0,1,1,NA,NA,NA,NA,NA
"533",44,61,2,NA,2,19,55.1,NA,NA,0.9031,1.6557,1.3546,NA,NA,NA,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"534",44,62,1,NA,2,21,141.4,NA,NA,0.9031,1.8062,1.2041,0,1,0,1,"2000-05-31",1,0,0,NA,NA,NA,NA,NA
"535",44,63,2,NA,2,0,135.2,NA,NA,2.2577,2.2577,3.1608,0,0,0,1,"2000-05-31",1,1,1,NA,NA,NA,NA,NA
"536",44,64,1,NA,2,1,167,NA,NA,0.9031,1.5052,2.7093,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"537",44,65,2,NA,2,35,39.2,NA,NA,0.9031,1.8062,1.0536,0,0,0,1,"2000-05-31",1,0,0,NA,NA,NA,NA,NA
"539",44,67,1,NA,2,84,4,NA,NA,0.7526,1.0536,1.2041,NA,NA,NA,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"540",44,68,2,NA,2,2,121.1,NA,NA,1.3546,1.5052,2.2577,0,0,0,1,"2000-05-31",0,0,1,NA,NA,NA,NA,NA
"541",44,69,2,NA,2,20,47.4,NA,NA,0.9031,1.6557,1.2041,0,0,0,1,"2000-05-31",0,0,0,NA,NA,NA,NA,NA
"542",44,70,1,NA,2,7,138.5,NA,NA,1.8062,1.8062,1.2041,0,1,0,1,"2000-05-31",1,1,0,NA,NA,NA,NA,NA
"543",45,1,7,2,1,3,42.7,1,69,2.8598,2.1072,2.1072,0,0,0,17,"2000-06-01",1,1,1,"VWM",0,"",0,""
"544",45,2,7,2,1,27,10.3,1,28,1.2041,0.7526,1.9567,0,0,0,17,"2000-06-01",0,0,1,"VWM",0,"",0,""
"545",45,3,4,2,1,18,11.5,1,44,1.9567,1.6557,2.2577,0,0,0,17,"2000-06-01",0,1,1,"VWM",1,"old lesion dorsal tongue 3x0.5 cm",0,""
"546",45,4,4,2,1,82,17.5,0,6,1.5052,1.2041,2.1072,0,0,0,17,"2000-06-01",0,0,1,"VWM",0,"",0,""
"547",45,5,7,2,1,5,50.9,1,99,2.2577,1.2041,1.9567,0,0,0,17,"2000-06-01",0,1,1,"VWM",1,"old lesion on dorsal tongue (2x2 cm)",0,""
"548",45,6,1,1,1,92,4.7,0,0,0.7526,0.7526,1.2041,0,0,0,17,"2000-06-01",0,0,0,"VWM",0,"",0,""
"549",45,7,1,1,1,73,8.1,0,2,1.0536,0.7526,0.9031,0,0,0,17,"2000-06-01",0,0,0,"VWM",0,"",0,""
"550",45,8,1,1,1,84,3.8,0,0,0.7526,0.7526,1.2041,0,0,0,17,"2000-06-01",0,0,0,"VWM",0,"",0,""
"551",45,9,1,1,1,92,6.4,0,0,0.7526,0.7526,1.2041,0,0,0,17,"2000-06-01",0,0,0,"VWM",0,"",0,""
"552",45,10,1,1,1,79,4.3,0,1,0.7526,0.7526,1.2041,0,0,0,17,"2000-06-01",0,0,0,"VWM",0,"",0,""
"553",46,1,10,2,1,21,31.3,1,14,2.4082,1.3546,2.2577,0,0,0,7,"2000-06-01",0,1,1,"VWM",1,"old lesion dorsal tongue (1x1.5 cm)",1,"break in growth of hooves"
"554",46,2,11,2,1,26,67.9,1,77,2.5588,1.3546,3.1608,0,0,0,7,"2000-06-01",0,1,1,"VWM",1,"old wound on LHS dorsal tongue",0,""
"555",46,3,8,2,1,6,44.4,1,29,1.5052,0.9031,2.4082,0,0,0,7,"2000-06-01",0,0,1,"VWM",0,"",0,""
"556",46,4,10,2,1,12,15.4,1,56,1.5052,1.5052,2.7093,0,0,0,7,"2000-06-01",0,0,1,"VWM",0,"",0,""
"557",46,5,10,2,1,50,4.3,0,8,1.8062,1.0536,1.5052,0,0,0,7,"2000-06-01",0,1,0,"VWM",0,"",0,""
"558",46,6,1,1,1,4,33.8,1,101,0.9031,0.7526,2.8598,0,0,1,7,"2000-06-01",0,0,1,"VWM",0,"",0,""
"559",46,7,1,1,1,3,75.6,1,68,1.6557,0.7526,2.5588,0,0,0,7,"2000-06-01",0,0,1,"VWM",1,"old lesion dorsal tongue 0.5x0.5 cm",0,""
"561",46,9,2,1,1,54,9.8,0,6,0.7526,0.7526,2.5588,0,0,0,7,"2000-06-01",0,0,1,"VWM",0,"",0,""
"562",46,10,2,1,1,2,16.2,1,91,1.2041,0.7526,3.0103,0,0,0,7,"2000-06-01",0,0,1,"VWM",0,"",0,""
"563",47,1,5,2,1,37,11.1,0,8,1.8062,0.7526,1.0536,0,0,0,6,"2000-06-07",0,1,0,"FWU",0,"",0,""
"564",47,2,9,2,1,91,8.5,0,8,0.7526,0.7526,1.9567,0,0,0,6,"2000-06-07",0,0,1,"FWU",0,"",0,""
"565",47,3,7,2,1,37,21.1,1,39,1.3546,0.7526,1.9567,0,0,0,6,"2000-06-07",0,0,1,"FWU",0,"",0,""
"566",47,4,9,2,1,71,17.5,0,3,0.7526,0.7526,1.8062,0,0,0,6,"2000-06-07",0,0,1,"FWU",0,"",0,""
"567",47,5,2,1,1,83,18.8,0,7,1.9567,0.7526,1.0536,0,0,0,6,"2000-06-07",0,1,0,"FWU",0,"",0,""
"568",47,6,6,2,1,89,7.3,0,1,0.7526,0.7526,1.6557,0,0,0,6,"2000-06-07",0,0,0,"FWU",1,"wound dorsal tongue, 1.5x0.5cm",0,""
"569",47,7,1.5,1,1,76,7.7,0,1,1.0536,0.7526,1.5052,0,0,0,6,"2000-06-07",0,0,0,"FWU",0,"",0,""
"570",47,8,2,1,1,19,26.1,1,64,2.2577,0.7526,3.1608,0,0,0,6,"2000-06-07",0,1,1,"FWU",1,"old lesion 2x3cm on dorsal tongue",0,""
"572",47,10,1,1,1,81,4.7,0,0,1.9567,0.7526,1.0536,0,0,0,6,"2000-06-07",0,1,0,"FWU",0,"",0,""
"573",48,1,6,2,1,7,12.4,1,67,1.6557,1.3546,1.0536,0,0,0,24,"2000-06-13",0,0,0,"MYG",0,"",0,""
"574",48,2,6,2,1,31,5.6,1,17,1.3546,1.0536,2.2577,0,0,0,24,"2000-06-13",0,0,1,"MYG",0,"",0,""
"575",48,3,12,2,1,44,9.4,1,11,1.3546,0.9031,1.6557,0,0,0,24,"2000-06-13",0,0,0,"MYG",0,"",0,""
"576",48,4,10,2,1,18,30.2,1,33,1.9567,1.3546,2.2577,0,0,0,24,"2000-06-13",0,1,1,"MYG",1,"old wound dorsal tongue (1x0.5 cm)",0,""
"577",48,5,5,2,1,19,6.7,1,52,1.8062,1.0536,1.3546,0,0,0,24,"2000-06-13",0,1,0,"MYG",0,"",0,""
"578",48,6,2,1,1,43,8.2,1,15,1.5052,1.0536,1.6557,0,0,0,24,"2000-06-13",0,0,0,"MYG",0,"",0,""
"579",48,7,1,1,1,75,1.2,0,1,1.0536,0.7526,1.3546,0,0,0,24,"2000-06-13",0,0,0,"MYG",0,"",0,""
"580",48,8,1,1,1,88,3.1,0,5,1.0536,0.7526,1.3546,0,0,0,24,"2000-06-13",0,0,0,"MYG",0,"",0,""
"584",49,2,10,2,1,15,19.6,1,54,2.2577,1.5052,2.1072,0,0,0,10,"2000-06-14",0,1,1,"MNI",0,"",0,""
"585",49,3,7,2,1,22,34.1,1,37,1.0536,0.9031,2.8598,0,0,0,10,"2000-06-14",0,0,1,"MNI",0,"",0,""
"586",49,4,8,2,1,4,43.1,1,67,2.5588,1.5052,2.7093,0,0,0,10,"2000-06-14",0,1,1,"MNI",1,"old lesions on dorsal tongue; 4x1.5cm; 1x1cm; 3x1cm",1,"break in the growth of the hooves"
"587",49,5,10,2,1,6,9.8,1,125,2.5588,1.8062,2.2577,0,0,0,10,"2000-06-14",1,1,1,"MNI",1,"old lesion on dorsal tongue, 1.5x1 cm",0,""
"588",49,6,1,1,1,41,4.7,1,22,0.7526,0.7526,2.7093,0,0,0,10,"2000-06-14",0,0,1,"MNI",0,"",0,""
"589",49,7,1,1,1,78,2,0,1,0.7526,0.7526,1.3546,0,0,0,10,"2000-06-14",0,0,0,"MNI",0,"",0,""
"590",49,8,1.5,1,1,44,5.1,0,8,0.7526,0.7526,3.0103,0,0,0,10,"2000-06-14",0,0,1,"MNI",1,"old lesion dorsal tongue, LHs 1x2cm; RHs 1x1cm",0,""
"591",49,9,1,1,1,36,22.4,1,14,0.7526,0.7526,2.7093,0,0,0,10,"2000-06-14",0,0,1,"MNI",0,"",0,""
"592",49,10,1,1,1,83,12.5,1,33,0.9031,0.7526,3.1608,0,0,0,10,"2000-06-14",0,0,1,"MNI",0,"",0,""
"593",50,1,7,2,1,2,50.6,1,105,2.1072,0.7526,2.2577,0,0,0,4,"2000-06-14",0,1,1,"MNI",0,"",0,""
"594",50,2,6,2,1,37,10.6,1,44,2.1072,1.2041,2.2577,0,0,0,4,"2000-06-14",0,1,1,"MNI",0,"",0,""
"595",50,3,7,2,1,35,57.6,1,25,2.1072,1.0536,1.8062,0,0,0,4,"2000-06-14",0,1,1,"MNI",0,"",0,""
"596",50,4,7,2,1,38,14.1,1,23,1.8062,0.7526,2.5588,0,0,0,4,"2000-06-14",0,1,1,"MNI",0,"",0,""
"597",50,5,7,2,1,7,38.4,1,91,1.9567,1.0536,2.4082,0,0,0,4,"2000-06-14",0,1,1,"MNI",0,"",0,""
"598",50,6,1,1,1,4,48.6,1,118,2.7093,2.1072,1.5052,0,0,0,4,"2000-06-14",1,1,0,"MNI",0,"",0,""
"599",50,7,1,1,1,52,9,0,5,1.6557,1.2041,1.2041,0,0,0,4,"2000-06-14",0,0,0,"MNI",0,"",0,""
"600",50,8,2,1,1,79,4.7,0,3,1.2041,1.0536,2.4082,0,0,0,4,"2000-06-14",0,0,1,"MNI",0,"",0,""
